countryname,year,AG_LND_AGRI_ZS,AG_LND_ARBL_HA_PC,AG_LND_CREL_HA,AG_LND_CROP_ZS,AG_LND_FRST_ZS,AG_LND_PRCP_MM,AG_PRD_CROP_XD,AG_PRD_FOOD_XD,AG_PRD_LVSK_XD,AG_YLD_CREL_KG,BG_GSR_NFSV_GD_ZS,BN_KLT_DINV_CD,BX_KLT_DINV_WD_GD_ZS,EG_CFT_ACCS_ZS,EG_ELC_ACCS_ZS,EG_ELC_FOSL_ZS,EG_ELC_RNEW_ZS,EG_FEC_RNEW_ZS,EG_IMP_CONS_ZS,EG_USE_COMM_CL_ZS,EG_USE_COMM_FO_ZS,EG_USE_PCAP_KG_OE,EN_ATM_PM25_MC_M3,EN_GHG_ALL_PC_CE_AR5,EN_GHG_CH4_AG_MT_CE_AR5,EN_GHG_CH4_BU_MT_CE_AR5,EN_GHG_CO2_AG_MT_CE_AR5,EN_GHG_CO2_BU_MT_CE_AR5,EN_GHG_N2O_AG_MT_CE_AR5,EN_GHG_N2O_BU_MT_CE_AR5,EN_GHG_N2O_WA_MT_CE_AR5,EN_POP_DNST,EN_URB_LCTY_UR_ZS,ER_FSH_AQUA_MT,FD_AST_PRVT_GD_ZS,FP_CPI_TOTL_ZG,IT_NET_USER_ZS,MS_MIL_TOTL_TF_ZS,MS_MIL_XPND_GD_ZS,NE_CON_PRVT_KD,NE_CON_PRVT_ZS,NE_EXP_GNFS_ZS,NE_IMP_GNFS_ZS,NE_TRD_GNFS_ZS,NV_AGR_TOTL_ZS,NV_IND_MANF_ZS,NV_IND_TOTL_ZS,NV_SRV_TOTL_ZS,NY_GDP_DEFL_KD_ZG,NY_GDP_PCAP_KD,PV_EST,RL_EST,SG_GEN_PARL_ZS,SH_STA_SUIC_P5,SL_UEM_TOTL_NE_ZS,SP_RUR_TOTL_ZS,SP_URB_TOTL_IN_ZS,TG_VAL_TOTL_GD_ZS,TM_VAL_AGRI_ZS_UN,TM_VAL_FOOD_ZS_UN,TX_VAL_AGRI_ZS_UN,TX_VAL_FOOD_ZS_UN,countrycode,ad_ob,ln_gdppc,ln_gdppc_sq,ln_gdppc_cb,id,advanced_country
Switzerland,2011,38.75021113504327,.0509392095797001,.145386,.610215074037347,31.33575581638132,1537,117.03,104.57,101.01,6874.6,31.1905331720634,22567.34047133261,2.900520774206816,100,100,1.566005911208084,55.33788279714653,20.6,57.15322738493178,39.13,50.84,3176.991729389396,13.864731836329,6.444898247029535,4.1311,.2416,.0681,13.4016,1.3878,.052,.1553,200.2498644357375,21.81486095553399,.001466,156.3116939747187,.2313492076509,85.2,.5090719486150268,.694782257657599,339.3379583508736,52.88843556780299,66.44992364976893,59.10634951013777,125.5562731599067,.6766998300169669,18.19448808046848,25.03152647245297,70.77907666423427,-.0204528671541055,81874.33624250082,1.30034208297729,1.72214198112488,28.5,14.66,4.409,26.369,73.631,61.88662494699462,.9068636237292699,5.723203924057325,.2773146676830097,3.672077945078688,CHE,11.82,11.312941,127.98263,1447.8599,38,1
Switzerland,2012,38.66765583381344,.0503969870177811,.147041,.6159592719462539,31.42324155064883,1537,101.73,100.47,100.11,6464.3,33.59925830090134,14355.28872690792,5.819102215691923,100,100,1.378885722876903,60.46907888142729,21.9,57.5042970092815,39.66,51.43,3171.281711044246,12.6827485821719,6.546743778590124,4.104,.2695,.0598,14.6587,1.3033,.0571,.1559,202.3905480123673,21.81259261573317,.001471,162.2221946121346,-.692552018105253,85.2,.4928675644182258,.669001710434324,346.8050732988555,52.92395797029224,67.77737305366665,58.67648741083814,126.4538604645048,.6345869636651856,17.73137079635918,24.60389113301295,71.48716651890238,.0637202441155154,81964.88649378085,1.41833603382111,1.81180202960968,29,14.75,4.491,26.34699999999999,73.65300000000001,88.47524896943808,.5865062261642091,3.859428356871924,.1889027860589478,2.694359483164831,CHE,11.81,11.314046,128.00763,1448.2843,38,1
Switzerland,2013,38.58537585632187,.0498064614865034,.145871,.6226325203938465,31.51073152810372,1537,92.17,97.38,98.87,5945.6,33.73737790793006,37473.01054523642,-3.529486370267923,100,100,1.1365578533584,60.07947359425739,21.8,57.48720019002157,38.6,52.66,3269.24385629596,12.4432960759198,6.627630960525115,4.227,.2885,.0601,15.5184,1.2906,.0599,.1583,204.7343366076265,21.79078131698588,.001593,164.054209672208,-.217323155115693,86.3,.4566765466398922,.712636242390875,354.6408622741441,52.98976804521338,72.06821362055493,61.62549479392187,133.6937084144768,.6625337135565177,17.80054076610113,24.70221272514468,71.3873520943911,-.0868425914429025,82479.9215677304,1.4011402130127,1.79604589939117,31,15.1,4.747,26.32599999999999,73.67400000000001,96.19475956952674,.5527719200814849,3.813756393632076,.1615619334647932,2.547969429890768,CHE,11.8,11.320311,128.14943,1450.6914,38,1
Switzerland,2014,38.50280640783316,.048779926945214,.141145,.6463417915123978,31.59822336301777,1537,110.22,102.58,100.4,7044.6,35.40176670159193,-9548.642226038242,2.890846319239049,100,100,.7485050806350446,59.00784745550089,22.2,53.93112354298874,42.82,49.28,3026.624280330101,10.6156284957703,6.101384978156958,4.2583,.2433,.0461,12.161,1.2845,.0491,.1596,207.2507514332337,21.75373220273992,.001593,165.1174368496062,-.0132025387514939,83.59999999999999,.4388959740578718,.634898338463689,358.1554815851961,52.50405053796779,65.33727002353262,54.87615317110198,120.2134231946346,.7088776658246552,17.54952528166008,24.32391503614965,71.74878412874344,-.6531237901754849,83394.37128882112,1.40265262126923,1.99025726318359,31,14.78,4.826,26.304,73.696,80.78657330454259,.6433078370634161,4.570213026778793,.194409607069691,3.032303383603183,CHE,11.8,11.331336,128.39917,1454.9342,38,1
Switzerland,2015,38.42056854642456,.0481018777658059,.141474,.6279512926145963,31.68571785079459,1537,96.5,99.43000000000001,100.28,6431.9,35.52478758976025,7382.49080501529,17.10838333282033,100,100,.981058479359357,63.13938713394995,23.9,56.08932903578411,39.22,50.85,2923.000055388936,11.7226082380351,5.954532963649648,4.2194,.2604,.0536,13.0437,1.2536,.0522,.1603,209.626620751132,21.7345110248481,.001593,166.7701132831393,-1.14390867228183,87.5,.4354990559336694,.651341082840214,366.9673774036503,52.8681404124669,63.82895575389878,53.30952661467238,117.1384823685711,.6264462605089303,17.11865815677192,24.20112582098055,72.03171256528505,-1.265056849714469,83806.44760038373,1.32649421691895,1.90928101539612,32,15.05,4.801,26.282,73.718,78.19230365232936,.6061583807746687,4.575567209028434,.1712101476846335,2.995680714614412,CHE,11.81,11.336266,128.51091,1456.8339,38,1
Switzerland,2016,38.33866072651148,.047614858017197,.144314,.6339745525331419,31.7732664163142,1537,93.29000000000001,97.98,99.33,5154.6,36.71569313452612,16345.60944120346,24.24807350088317,100,100,1.410524316109423,63.13481509625126,24.1,59.74872854128377,36.92,50.32,2814.411290434973,10.6566460014216,5.948643181488673,4.1888,.2777,.0582,13.5561,1.2382,.0548,.1648,211.9315721255805,21.72598995597316,.001733,170.3782317050508,-.434618664285835,89.09999999999999,.4280668846845024,.664750475412517,372.9650290953859,52.85358252213504,66.81772592577204,56.74819858780474,123.5659245135768,.6580104716670019,17.33221321452217,24.08997920804794,72.25789171412742,-.5832916142746711,84611.09986727207,1.28985404968262,1.90616285800934,32,14.16,4.918,26.261,73.739,83.30161086511973,.562893981005993,4.277333057159209,.1580338627510142,2.882794108328399,CHE,11.84,11.34582,128.72765,1460.5208,38,1
Chile,2000,20.32192293001512,.1128767543869551,.5936900000000001,.4841755297687255,21.27287056912144,1522,68.87,70.68000000000001,74.88,4362.1,11.42147531947232,-873.370518197886,6.20376708218785,100,97.90000000000001,51.45216827186986,49.45107041269524,31.4,70.49404494733891,6.33,74.51000000000001,1623.480126892319,28.0634138695562,5.445806741451279,8.9734,1.0405,.3159,4.751,4.2792,.1303,.7205,20.85133524851654,42.4023885895883,.425058,61.30073131773733,3.84327295706565,16.6,1.83645812331635,2.68861588559481,70.09853597774004,62.12273391227276,30.12375387809262,28.58816920960463,58.71192308769725,5.082962430511182,15.19252672931935,27.83290073051464,55.60647359332586,4.560043486600279,8465.353032588642,.485464155673981,1.26092338562012,10.8333333333333,10.64,10.491,13.92700000000001,86.07299999999999,48.14541743201411,1.162738724760902,7.387328268590906,10.8434280073323,24.28902420585566,CHL,20.6,9.0437374,81.789185,739.67993,40,0
Chile,2002,20.9338670023617,.1040489219112841,.652128,.5581467912611697,21.5171640225303,1522,75.3,76.16,78.36,5183.3,13.55731325249212,-2206.769652976253,3.629058230741145,100,97.3,44.54901421996291,56.27533145565707,33.1,69.08403756175517,7.49,73.2,1612.431302051479,27.5666336657884,5.238743404323074,8.7933,1.0647,.3321,4.6601,4.4164,.1332,.7438,21.32783121641032,42.83978748958327,.617303,63.96545687999712,2.48939816650705,22.1,1.829638363320633,2.53154294246795,73.42859299802427,61.11242950927477,32.25722035454376,30.22663154708578,62.48385190162954,4.065033247532842,15.78367532018385,28.51803459221463,56.35055914484004,3.340660372424438,8810.690527122566,1.08879637718201,1.25724005699158,12.5,9.84,10.168,13.39400000000001,86.60599999999999,50.19779252461704,1.15438701666425,7.969989242987255,10.15540732168491,27.50307713345286,CHL,22.07,9.0837212,82.513992,749.53406,40,0
Chile,2003,20.74557651856275,.0936051927667898,.685127,.5715961115325231,21.63931074923473,1522,78.64,78.3,78.53,5390,13.20970287774812,-1666.247121735826,4.556949756395003,100,98.8,49.84304597578424,51.5620662410045,31.6,71.3337721552689,7.22,74.56,1612.229536205122,27.1654672454526,5.314160244102374,8.7553,1.0676,.3919,4.2742,4.5581,.1328,.7576000000000001,21.55220219170123,42.70257507803043,.607338,62.21438189209174,2.8101787574361,25.5,1.731660861580956,2.70297150997137,76.3334320442552,59.99414665564585,35.06097453080007,30.63244506010491,65.69341959090498,4.094775330938245,15.19375803723087,29.71533660079827,55.68002663551758,4.300300883883551,9130.7842621819,.7616119384765619,1.17721080780029,12.5,9.84,9.765000000000001,13.33499999999999,86.66500000000001,53.58166790912047,1.060437962388065,7.822486253444604,8.876152833611586,27.59701825269319,CHL,22.790001,9.1194067,83.163582,758.40247,40,0
Chile,2004,21.43149185240178,.0926651116225402,.706925,.5850454318038766,21.76145747593917,1522,79.86,81.17,83.97,5657.5,12.48464981607108,-3017.645390040028,5.015071380641878,100,97.5,53.09912513669739,48.08428370567099,31.4,75.29681994442534,6.87,75.18000000000001,1699.732407404455,26.6987521826339,5.594273098416155,8.8787,1.0829,.3952,4.9151,4.7005,.1351,.7703,21.77084779135263,42.58159462704407,.696157,62.99773568270353,1.05473871403517,28.2,1.717848175985845,2.71229040717924,82.97040506278681,57.8444242443844,39.68574951206418,30.20361054118164,69.88936005324582,3.758265825403353,14.22163979066422,32.75250218388245,53.64534841734002,7.024761706637861,9642.374786512277,.691341698169708,1.16569674015045,12.5,10.26,10.162,13.27500000000001,86.72499999999999,57.84852863430463,1.123745435204801,6.932881403302058,7.859362409480954,21.4463248784364,CHL,23.51,9.1739225,84.160858,772.08514,40,0
Chile,2005,21.36424525104501,.0886916441094252,.686445,.5850454318038766,21.8836042026436,1522,84.59,85.45,87.38,5811.2,11.8907295996994,-3993.433626592675,4.898706983035694,100,97.7,46.11691182074537,55.0358204405152,32.3,72.24624721719823,8.029999999999999,74.23999999999999,1735.088743766928,26.193715154696,5.574471682226036,8.857200000000001,1.0322,.3667,4.4342,4.6821,.1282,.7831,21.98799513672579,42.46821248438818,.739368,64.6825927620657,3.05257621387849,31.2,1.677130660767793,2.53476299282486,89.42263189085151,57.49005879637902,40.17557201092006,31.88696222710934,72.06253423802941,3.92221193789503,12.81919997092408,34.03530241413281,52.14810919803744,7.120315352332327,10104.42083913729,.8423836231231689,1.21021103858948,15,9.76,9.34,13.217,86.783,60.51148229643376,.9829219184201019,5.810061136838921,6.301330716617549,19.12483617229184,CHL,24.23,9.2207279,85.02182,783.96307,40,0
Chile,2006,21.24992602873851,.0817726121715807,.594456,.6052194122109069,22.00575092934803,1522,87.14,90.3,95.76000000000001,5998.3,10.54598243837241,-2728.251611265,3.091019719196209,100,99.40000000000001,44.74511930585683,56.32682574114244,32.9,72.93396084471358,8.49,74.01000000000001,1788.474425835391,25.4313218784945,5.597480676677451,8.755699999999999,1.0384,.3656,4.4129,4.6779,.1287,.793,22.20374509772276,42.36192374719387,.832329,63.06561300467602,3.39201733699405,34.5,1.433705126943453,2.50608214331462,95.87022621383525,53.49685080108451,43.86567420092366,29.84596084392839,73.71163504485206,3.71204514365714,11.68367710754473,38.68472919262801,48.41260701325845,12.34989592087918,10611.61440128774,.613005876541138,1.18129122257233,15,10.12,9.023999999999999,13.158,86.842,63.10698114182013,.5552390407173251,4.104862087918677,4.898127340863342,15.05886769986178,CHL,24.950001,9.2697048,85.927429,796.52191,40,0
Chile,2007,21.1584706508933,.0756976797821394,.497056,.6146339364008543,22.12789765605246,1522,81.31,87.09999999999999,96.73999999999999,5744.3,10.75273531501304,-6184.057147891437,6.113489944492786,100,98,55.84440000683656,45.06998923242578,30.5,77.91173961126385,6.5,76.02,1836.956205480212,24.358253457235,6.009460050609478,8.468299999999999,1.0423,.3867,4.8868,4.6161,.1299,.8017,22.42214322988116,42.25540676015164,.806166,69.25670336756959,4.40779938398044,35.9,1.397687194077823,2.33098063414723,102.0929136606347,53.82334297309317,45.1298518955866,31.84717281850622,76.97702471409282,3.55057108879902,10.64216639425915,37.46659701662519,49.54815234505826,5.088757066890864,11051.34507176777,.406370878219604,1.19518756866455,15,11.04,8.427,13.09999999999999,86.90000000000001,66.7489603794906,.7963598470501527,6.957726114514773,5.82711836823225,15.07823589057271,CHL,25.67,9.3103075,86.681824,807.03442,40,0
Chile,2008,20.73612783309932,.0751822496696357,.565044,.6234825131937832,22.2500443827569,1522,83.62,89.90000000000001,100.14,5844.4,12.30887221877337,-10349.11769139709,10.45711129132389,100,98.2,54.25097145919872,46.55131984456653,30.8,72.75009429646158,6.87,75.18000000000001,1801.282882023896,23.2503096478062,6.24937793173794,8.620100000000001,1.0494,.3787,5.0205,4.6823,.1312,.8057,22.64729426574781,42.14057404567475,.870845,72.88109662658448,8.71626873039607,37.3,1.346713300428203,2.58365225907913,105.3544110467187,58.18963299723389,41.1625607908642,39.5140654497826,80.6766262406468,3.424432261329784,9.974006397519513,31.98399142430677,54.44853123683928,.3111324987349633,11356.09221059831,.431912958621979,1.21035730838776,15,12.3,9.285,13.041,86.959,70.7619928054058,.6396671412471325,7.06184498545909,6.579198931841523,18.73076510902786,CHL,26.41,9.3375101,87.189095,814.12903,40,0
Chile,2009,20.31378636023735,.0746623212324757,.572191,.6323310899867122,22.37219110946133,1522,85.8,89.59999999999999,95.81,5462.3,10.79232308557688,-6944.607592043936,7.422562478980255,100,99.59999999999999,51.01281248970719,49.72826981983466,31.5,70.24359307264744,7.4,73.47,1735.838951579022,22.3832902070972,5.919235289493996,8.728199999999999,1.0546,.3661,5.242,4.5843,.1319,.8141,22.87693199485698,42.02155640043298,.881084,69.96012267237043,.353045178360937,41.6,1.339973435802371,2.27650786809373,104.8250369448849,56.66622565438382,37.11563479567211,29.57039616746968,66.68603096314179,3.697126955884864,10.26115988454398,31.88920115422606,55.51124998184837,3.577795041743187,11116.40934431029,.602584421634674,1.19409048557281,14.1666666666667,12.76,11.313,12.983,87.017,57.20700954144277,.6703306851466689,7.777611818388376,5.898386035430858,19.80863521823278,CHL,27.17,9.3161774,86.791161,808.56183,40,0
Chile,2010,19.79527955757116,.0740902521461501,.526524,.6411796667796409,22.49433783616576,1522,90.59,92.75,96.34999999999999,6815.4,10.76508054633739,-6288.544231524416,6.84144686828527,100,99.5,59.61213886222987,40.7618228149717,27,72.27044351373722,6.15,77.59999999999999,1795.681730326595,22.0329948919966,5.977022679790267,8.6843,1.1146,.2911,5.9837,4.3555,.1407,.8233,23.10790120667302,41.90563900295897,.713241,65.84276180675595,1.41071107954321,45,1.278925441842483,2.25424091461721,116.7625442948237,56.588046895067,37.90399431849137,31.81368581854239,69.71768013703375,3.478284631897856,9.887173990499017,33.46690301561907,53.81278117709167,8.857441489423451,11649.28970908564,.679604530334473,1.22541570663452,14.1666666666667,11.72,8.278,12.926,87.074,60.03928771333672,.681205175731423,7.265284261559739,5.548532159207458,16.45999079476523,CHL,27.959999,9.3630009,87.665787,820.81482,40,0
Chile,2011,19.3910934566367,.0735929311375824,.570215,.6500281090793671,22.72857657773976,1522,96.67,97.59,99.13,6927.8,11.09294321823012,-9477.847187985821,10.48977380586457,100,99.59999999999999,60.403573113387,39.7270859647254,28.8,73.83117409079479,5.47,76.67,1937.323396338545,22.8717891996678,6.516822216187632,8.598599999999999,1.1809,.2923,7.0234,4.3898,.1508,.8335,23.33701306735957,41.79708107370178,.969539,69.75257519672837,3.34121694259302,52.2,1.231528263069156,2.2636127719888,127.5202275588117,58.1445946328624,37.68978027457169,34.79186253316172,72.48164280773341,3.626183235838806,9.909053785552661,32.44175423484825,54.36976408656349,3.260514866183044,12252.84410746146,.452553361654282,1.26333856582642,14.1666666666667,11.79,7.277,12.868,87.13200000000001,62.10971491839256,.6376390075652782,7.487172415462841,5.697277128327526,17.2983670557852,CHL,28.77,9.4135132,88.614227,834.1712,40,0
Chile,2012,18.87931265903821,.0731180603316868,.556184,.658876685872296,22.96281531931376,1522,98.23,100.23,103.49,6229.6,10.02214524426871,-11866.98508713264,11.90974499815438,100,100,63.55464437785838,36.73046981405285,30.3,67.1384298913492,4.78,70.05,2123.491789724278,21.9147180810935,6.679725161978751,8.6448,1.2939,.2971,6.2478,4.4615,.1636,.8444,23.5620242302954,41.70103003356193,1.075547,72.97710451918944,3.00744840213047,55.1,1.242527561041362,2.04588025146131,135.6374343455642,59.34768090534114,33.84559050437561,34.3105523869584,68.15614289133401,3.274933539617523,9.827732869278169,30.55830032721836,56.29821325322871,.7634666806630435,12882.83441792704,.331102102994919,1.28765678405762,14.1666666666667,10.62,6.562,12.81100000000001,87.18899999999999,59.11960625144276,.6039731875682487,7.46791618309552,5.635376869672135,18.24930928866588,CHL,29.610001,9.4636507,89.560684,847.57104,40,0
Chile,2013,18.44822912799987,.0726497746424692,.579184,.6677252626652249,23.19705406088776,1522,102.36,101.07,99.09,6913.2,9.783311611148283,-11797.76123263857,7.613963989748659,100,99.59999999999999,64.10867036200644,35.90628892082393,30.2,65.87155849511778,4.58,68.5,2177.504918714869,23.7625028118101,6.717157216998738,7.1282,1.3066,.2976,6.1499,4.0037,.1737,.8522999999999999,23.78782083353507,41.60673129544971,1.045718,76.50298372098217,1.7895555398459,57.99999999999999,1.224159532562586,1.99462247217943,142.8912621532149,60.68581775902832,32.08746358917404,33.05582436321381,65.14328795238785,3.473375327899263,9.985032503542714,29.43043730781054,57.22098523640528,2.260770609223542,13182.73296198557,.363742530345917,1.25513780117035,15.8333333333333,9.949999999999999,6.074,12.754,87.246,56.28183254750183,.6254788861439614,7.774363211003191,6.287183269913853,20.39981797153742,CHL,30.469999,9.4866629,89.996773,853.76904,40,0
Chile,2014,17.9555463651867,.0721527054535623,.567641,.6765738394581537,23.43129280246177,1522,96.62,97.59,99.15000000000001,6128.4,9.687736040407833,-15447.95819742142,9.835003714190387,100,100,56.69441578448971,43.1190196882111,27,67.25082884162768,6.27,72.36,1946.211816665872,23.0317537681692,6.21284082490143,6.7689,.6543,.3009,5.5188,3.9244,.0941,.863,24.02612799449116,41.49523678476592,1.227359,78.95981238292374,4.71867527854672,61.1,1.239665162418789,1.96710687686468,146.2744690614784,61.24240279386139,33.00390296647741,32.63072515541133,65.63462812188874,3.946620629994618,9.920465162377802,28.9028670653185,57.15287588042126,5.852891625626341,13285.95403611922,.447516918182373,1.34870362281799,15.8333333333333,10.13,6.483,12.697,87.303,56.98737961764952,.671920286836494,8.483169053449529,6.772921385440345,22.26721003766394,CHL,31.35,9.494463,90.144829,855.87671,40,0
Chile,2015,17.52150129382461,.0715852085800763,.534984,.6854224162510827,23.66553154403576,1522,101.86,101.34,100.46,7082.3,9.356851753319608,-1915.152095712771,7.327803487112675,100,99.7,56.41127642082372,43.64706818362638,25.1,68.18477964882329,6.7,72.75,1968.302861820494,24.2782298076617,6.440204736080233,6.3814,.6094000000000001,.2974,5.5124,3.868,.0799,.8728,24.27282887622859,41.37381984035041,1.057742,81.14463342986987,4.34877353217044,76.59999999999999,1.220436745750299,1.90962335490079,149.7746670124066,61.77539583273646,29.19107949033236,30.15803098719854,59.34911047753091,3.7094042753649,10.39886478750822,27.88064041064949,58.34470935830128,4.954365530025754,13433.92029870323,.424871742725372,1.21972906589508,15.8333333333333,10.32,6.313,12.64,87.36,51.31895953445769,.747803926016877,9.226766515915044,7.283848675336688,24.24685152412905,CHL,32.25,9.505538,90.355255,858.87531,40,0
Chile,2016,16.9973484665085,.0709432485652853,.5646369999999999,.6942709930440115,23.83086403813151,1522,101.52,101.07,100.39,6858.2,9.095519240697293,-3486.979467717471,4.557074881538466,100,100,56.7423803161318,43.46181964857438,24.6,69.17689703950683,6.56,72.89,2070.469581703638,24.2218424802596,6.645165129386676,6.5482,.6354,.2901,6.7277,3.8947,.0841,.8856000000000001,24.56817056965941,41.17299964870688,1.050117,80.03119535152462,3.78619355893118,83.59999999999999,1.336349529399964,1.92415844831483,154.7208397247068,62.16008695571523,27.92315810982207,28.13470297795019,56.05786108777225,4.199089371291961,9.705924875999381,26.77956504818956,58.98263633260265,4.560656036847561,13505.09771113296,.402406215667725,.96039354801178,15.8333333333333,10.3,6.673,12.578,87.422,48.16381541128001,.6910494744697366,9.754763804986881,7.214233071628234,26.11162132537681,CHL,33.169998,9.5108223,90.455742,860.30847,40,0
Chile,2018,15.98925358962358,.0690153929000136,.512533,.7119680121366666,24.16152902632301,1522,112.62,108.52,101.8,7144.3,8.71799579237584,-6096.032661201701,2.684613452072449,100,100,53.75581437714813,46.31506333572183,25.5,67.66356259983581,7.7,71.23999999999999,2067.976473683705,23.0512130318909,6.630769783674975,6.8443,.6795,.3326,8.0571,4.004,.125,.9271,25.41005767068532,40.3803118468409,1.28723258,82.04966758016167,2.43488981353057,84.89999999999999,1.263455490799728,1.87761395663911,166.2774341080561,62.05940897213839,28.52904473975792,29.64800589367911,58.17705063343703,3.927435924611235,9.604213819160716,27.86152277398213,58.00126865968913,1.590199737162294,13763.00688447945,.412769764661789,.940260529518127,22.5806451612903,9.52,7.623,12.43600000000001,87.56399999999999,50.51451059379818,.6901402863521895,9.614323242899006,7.887839122262262,24.60045907924267,CHL,35.040001,9.5297394,90.815933,865.45215,40,0
Chile,2019,15.42080784687142,.0680764364812866,.460545,.7208165889295954,24.32686152041876,1522,110.32,107.35,102.53,7157.2,8.987125489408905,-3234.01455863705,4.87956164130548,100,100,53.41777241656614,45.38899926677547,25.3,69.22588715228855,7.61,72.59999999999999,2154.354518777581,22.7323927701622,6.851278983613908,7.0867,.6753,.3352,7.7906,4.0425,.1249,.9394,25.81966075434547,39.9603244579248,1.407289,87.35953697084005,2.55754475703327,85,1.239361931779221,1.86261660464315,167.497646217225,61.66945343717379,27.8746677570512,29.73708681103172,57.61175456808293,3.987812171378996,8.969095484346685,27.1184422429165,58.88317546006916,2.567787213794958,13630.59354355782,-.0161215793341398,.924216628074646,22.5806451612903,9.77,7.493,12.357,87.643,49.82265330305405,.7304856857817282,10.07330170589172,6.927347451935048,26.84922532260712,CHL,35.990002,9.520072,90.631767,862.82098,40,0
Chile,2020,14.88859161407982,.0676750010737909,.442145,.723676048912488,24.49215366655369,1522,104.83,105.71,106.96,6245.8,7.314303471605064,-5049.109795158698,4.506101396611006,100,100,51.3042753562797,48.78306525543795,26.7,66.71823918497688,8.76,70.95,1946.167606169946,23.2750668049145,6.406138490943813,7.2459,.6807,.3466,7.3046,4.1698,.1102,.9494,26.05217260319663,39.82296635485101,1.505486,88.25237387599628,3.04549084804326,87.5,1.279922683687992,2.06377550015856,155.0820485788047,58.43751410649888,31.33039024286121,26.85247332011362,58.18286356297483,4.045426844099469,8.996281719417551,29.82956760466181,56.34461457855559,9.665722696939611,12679.02400402196,.0440445058047771,.930162131786346,22.5806451612903,8.26,10.934,12.273,87.727,52.44405116151805,.722555604478052,12.5641199920981,5.36771948946854,23.87596380027032,CHL,36.950001,9.4477043,89.259117,843.29376,40,0
China,2004,55.94764475133046,.0929077235499489,79.349403,1.278198592117509,19.85942286670652,645,70.44,71.68000000000001,77.28,5186.8,7.662550343175864,-60144.67046750789,3.432990150929129,45.45,97.7,81.48696937874347,16.22324871953826,20.2,5.90286738905355,2.97,86.33,1246.885247809147,51.4496229654785,5.658438979225739,630.9686,86.405,29.9781,496.4614,274.7007,12.8346,19.3384,138.0534366898917,3.088659309322499,37.172411,116.8281961663054,3.82463743108159,7.3,.5040695460792659,1.93850823279804,1409.228630970144,40.7469493630806,30.60971624644044,28.03061779440345,58.64033404084389,12.72884293604014,31.51015946732591,45.2328326582556,42.03832476800546,6.990192211452225,3127.862765236318,-.39068067073822,-.585468709468842,20.2345058626466,15.01,4.2,58.856,41.144,58.18753183717151,4.042120869160029,4.037542007142514,.5571658577458481,3.508224315532189,CHN,2.74,8.0481052,64.771996,521.29187,41,0
China,2005,56.01090318392689,.0925499510631117,81.87375,1.315479482471838,20.11090812842547,645,72.56,74.56999999999999,81.31,5224.6,7.009096802811279,-90379.12756422161,4.492185090124669,46.7,97.90000000000001,81.70185077501554,16.15926991208839,17.4,5.618321171172648,2.99,87.59,1366.34738144686,51.4758839441727,6.282856748381555,638.0898999999999,84.9919,21.1181,523.5905,275.77,13.2035,19.3666,138.8677660638206,3.076619429593224,38.943267,110.283274752182,1.77641407667571,8.52,.4977034148583103,1.87185802294835,1566.863713800573,39.81296157339757,33.36879774989219,27.99127719093148,61.36007494082367,11.48281235338257,31.65645749641273,46.38162169845846,42.13556599923647,3.748717699905214,3465.81734409951,-.501756608486176,-.6501728892326351,20.2684563758389,14.23,4.2,57.478,42.522,61.35380913445757,3.901436313788374,3.559440304334935,.5349226766382984,3.233186032747546,CHN,2.9000001,8.1507034,66.433968,541.48358,41,0
China,2006,56.07415984476021,.0922968884532654,84.89981,1.342108678975848,20.36239277696708,645,74.41,76.14,83.26000000000001,5313.4,6.982241370241235,-100149.8371509676,4.444997438735966,48.5,98.2,82.49361294703264,15.5566024437238,16.4,6.973698707310598,2.98,88.51000000000001,1486.396174896638,50.9696705667541,6.846988680569328,642.7169,84.3717,23.5031,546.9930000000001,289.9608,13.3739,19.7552,139.6453428818188,3.07114769478348,40.91109149,107.5886788655144,1.6494309945586,10.5,.473128943510878,1.8695916362794,1729.327879324929,38.00076737005927,35.52684686817009,28.04273299399263,63.56957986216273,10.4758623658001,31.99452135966473,46.88650285921725,42.63765037398058,4.019457596965907,3883.354129424739,-.540030121803284,-.699893414974213,20.2684563758389,13.02,4.1,56.132,43.868,63.06430102508599,3.994171991216386,3.18720737999403,.482900386476482,2.875748971951146,CHN,3.0799999,8.2644548,68.301216,564.47229,41,0
China,2007,56.13741769624517,.0917734939695042,85.83005,1.411344534360051,20.61387788608241,645,77.42,78,82.84,5320.6,7.365303024422023,-139094.5355016131,4.335375002369197,50.3,98.5,82.84347871131304,15.26579793344486,14.9,7.964424584977222,3.12,89.53,1591.578303888427,49.8862602874654,7.267464535979999,637.3949,79.3899,21.4833,561.2781,279.8818,12.315,20.2523,140.3765880501959,3.070701256635794,42.5301603,104.1872720701058,4.81676767378834,16,.3763925840667292,1.75016458545192,1969.738384192914,36.61828355636833,34.90669561946486,26.35976838115273,61.26646400061758,10.09341945592617,31.90059327149311,46.18523623010748,43.72132583119757,7.913659445488989,4409.757008368781,-.500553727149963,-.597397744655609,20.620992237597,12.18,4,54.801,45.199,60.39229432486795,3.780121778295286,3.722133232913323,.4673185535453435,2.717962921278601,CHN,3.28,8.3915749,70.418526,590.92236,41,0
